"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US34029710102","Census Tract 7101.02; Ocean County; New Jersey","139444","35328",
"1400000US34029711100","Census Tract 7111; Ocean County; New Jersey","116360","15094",
"1400000US34029711200","Census Tract 7112; Ocean County; New Jersey","97898","18740",
"1400000US34029711300","Census Tract 7113; Ocean County; New Jersey","138013","14497",
"1400000US34029711400","Census Tract 7114; Ocean County; New Jersey","109539","23346",
"1400000US34029713000","Census Tract 7130; Ocean County; New Jersey","95880","9896",
"1400000US34029713100","Census Tract 7131; Ocean County; New Jersey","123750","16531",
"1400000US34029713201","Census Tract 7132.01; Ocean County; New Jersey","140781","20920",
"1400000US34029713202","Census Tract 7132.02; Ocean County; New Jersey","105511","12879",
"1400000US34029713203","Census Tract 7132.03; Ocean County; New Jersey","74648","16011",
"1400000US34029713300","Census Tract 7133; Ocean County; New Jersey","66520","7359",
"1400000US34029713401","Census Tract 7134.01; Ocean County; New Jersey","106476","5964",
"1400000US34029713402","Census Tract 7134.02; Ocean County; New Jersey","72409","13587",
"1400000US34029713500","Census Tract 7135; Ocean County; New Jersey","92024","26395",
"1400000US34029713600","Census Tract 7136; Ocean County; New Jersey","138969","4403",
"1400000US34029713700","Census Tract 7137; Ocean County; New Jersey","139837","26364",
"1400000US34029713800","Census Tract 7138; Ocean County; New Jersey","102250","15717",
"1400000US34029713900","Census Tract 7139; Ocean County; New Jersey","114702","20016",
"1400000US34029714000","Census Tract 7140; Ocean County; New Jersey","115707","6512",
"1400000US34029714100","Census Tract 7141; Ocean County; New Jersey","66974","13419",
"1400000US34029714200","Census Tract 7142; Ocean County; New Jersey","117557","25300",
"1400000US34029714300","Census Tract 7143; Ocean County; New Jersey","117532","5957",
"1400000US34029715001","Census Tract 7150.01; Ocean County; New Jersey","72708","28992",
"1400000US34029715002","Census Tract 7150.02; Ocean County; New Jersey","90708","20722",
"1400000US34029715201","Census Tract 7152.01; Ocean County; New Jersey","61422","36735",
"1400000US34029715202","Census Tract 7152.02; Ocean County; New Jersey","48017","15772",
"1400000US34029715301","Census Tract 7153.01; Ocean County; New Jersey","63053","26279",
"1400000US34029715303","Census Tract 7153.03; Ocean County; New Jersey","41514","6867",
"1400000US34029715304","Census Tract 7153.04; Ocean County; New Jersey","39051","1342",
"1400000US34029715401","Census Tract 7154.01; Ocean County; New Jersey","104655","39580",
"1400000US34029715403","Census Tract 7154.03; Ocean County; New Jersey","44975","11586",
"1400000US34029715404","Census Tract 7154.04; Ocean County; New Jersey","45149","20428",
"1400000US34029715501","Census Tract 7155.01; Ocean County; New Jersey","123819","50830",
"1400000US34029715502","Census Tract 7155.02; Ocean County; New Jersey","86711","38072",
"1400000US34029715503","Census Tract 7155.03; Ocean County; New Jersey","114486","7927",
"1400000US34029715600","Census Tract 7156; Ocean County; New Jersey","75893","19280",
"1400000US34029715701","Census Tract 7157.01; Ocean County; New Jersey","80547","30321",
"1400000US34029715702","Census Tract 7157.02; Ocean County; New Jersey","96319","23306",
"1400000US34029715800","Census Tract 7158; Ocean County; New Jersey","95446","17204",
"1400000US34029715901","Census Tract 7159.01; Ocean County; New Jersey","65049","4983",
"1400000US34029715902","Census Tract 7159.02; Ocean County; New Jersey","44542","8253",
"1400000US34029716000","Census Tract 7160; Ocean County; New Jersey","49198","4357",
"1400000US34029717001","Census Tract 7170.01; Ocean County; New Jersey","110568","14130",
"1400000US34029717002","Census Tract 7170.02; Ocean County; New Jersey","76740","39128",
"1400000US34029717101","Census Tract 7171.01; Ocean County; New Jersey","160170","13419",
"1400000US34029717102","Census Tract 7171.02; Ocean County; New Jersey","111250","25827",
"1400000US34029717200","Census Tract 7172; Ocean County; New Jersey","136609","6855",
"1400000US34029717300","Census Tract 7173; Ocean County; New Jersey","176484","26885",
"1400000US34029717400","Census Tract 7174; Ocean County; New Jersey","95689","24227",
"1400000US34029717501","Census Tract 7175.01; Ocean County; New Jersey","101756","8222",
"1400000US34029717502","Census Tract 7175.02; Ocean County; New Jersey","79425","14590",
"1400000US34029718000","Census Tract 7180; Ocean County; New Jersey","103625","19914",
"1400000US34029720001","Census Tract 7200.01; Ocean County; New Jersey","51929","19714",
"1400000US34029720102","Census Tract 7201.02; Ocean County; New Jersey","38697","11482",
"1400000US34029720104","Census Tract 7201.04; Ocean County; New Jersey","37206","9693",
"1400000US34029720105","Census Tract 7201.05; Ocean County; New Jersey","50332","8865",
"1400000US34029720106","Census Tract 7201.06; Ocean County; New Jersey","62235","6667",
"1400000US34029720107","Census Tract 7201.07; Ocean County; New Jersey","44196","4683",
"1400000US34029720202","Census Tract 7202.02; Ocean County; New Jersey","42346","8746",
"1400000US34029720203","Census Tract 7202.03; Ocean County; New Jersey","76118","8123",
"1400000US34029720204","Census Tract 7202.04; Ocean County; New Jersey","90585","11107",
"1400000US34029720205","Census Tract 7202.05; Ocean County; New Jersey","72149","5666",
"1400000US34029720206","Census Tract 7202.06; Ocean County; New Jersey","84838","8565",
"1400000US34029721000","Census Tract 7210; Ocean County; New Jersey","84531","21800",
"1400000US34029722001","Census Tract 7220.01; Ocean County; New Jersey","76985","20502",
"1400000US34029722003","Census Tract 7220.03; Ocean County; New Jersey","81311","31293",
"1400000US34029722004","Census Tract 7220.04; Ocean County; New Jersey","70517","25699",
"1400000US34029722100","Census Tract 7221; Ocean County; New Jersey","87817","17066",
"1400000US34029722200","Census Tract 7222; Ocean County; New Jersey","40406","9801",
"1400000US34029722300","Census Tract 7223; Ocean County; New Jersey","169423","52361",
"1400000US34029722401","Census Tract 7224.01; Ocean County; New Jersey","118229","20532",
"1400000US34029722402","Census Tract 7224.02; Ocean County; New Jersey","118594","14432",
"1400000US34029722500","Census Tract 7225; Ocean County; New Jersey","51364","19948",
"1400000US34029722600","Census Tract 7226; Ocean County; New Jersey","101750","28135",
"1400000US34029722701","Census Tract 7227.01; Ocean County; New Jersey","107730","29799",
"1400000US34029722702","Census Tract 7227.02; Ocean County; New Jersey","141510","26740",
"1400000US34029722800","Census Tract 7228; Ocean County; New Jersey","79713","11345",
"1400000US34029722900","Census Tract 7229; Ocean County; New Jersey","92071","20729",
"1400000US34029723000","Census Tract 7230; Ocean County; New Jersey","100938","17926",
"1400000US34029723100","Census Tract 7231; Ocean County; New Jersey","121875","15756",
"1400000US34029723200","Census Tract 7232; Ocean County; New Jersey","147016","29291",
"1400000US34029723300","Census Tract 7233; Ocean County; New Jersey","101342","16542",
"1400000US34029723400","Census Tract 7234; Ocean County; New Jersey","88365","22080",
"1400000US34029723500","Census Tract 7235; Ocean County; New Jersey","79222","13525",
"1400000US34029723600","Census Tract 7236; Ocean County; New Jersey","91771","37173",
"1400000US34029724000","Census Tract 7240; Ocean County; New Jersey","103503","5710",
"1400000US34029725001","Census Tract 7250.01; Ocean County; New Jersey","96474","47394",
"1400000US34029725002","Census Tract 7250.02; Ocean County; New Jersey","111143","10793",
"1400000US34029725100","Census Tract 7251; Ocean County; New Jersey","108036","23426",
"1400000US34029726000","Census Tract 7260; Ocean County; New Jersey","109231","19343",
"1400000US34029727001","Census Tract 7270.01; Ocean County; New Jersey","133056","25582",
"1400000US34029727002","Census Tract 7270.02; Ocean County; New Jersey","144844","29703",
"1400000US34029728001","Census Tract 7280.01; Ocean County; New Jersey","87500","27690",
"1400000US34029728002","Census Tract 7280.02; Ocean County; New Jersey","73922","13626",
"1400000US34029728003","Census Tract 7280.03; Ocean County; New Jersey","45694","41667",
"1400000US34029728004","Census Tract 7280.04; Ocean County; New Jersey","51985","18677",
"1400000US34029729000","Census Tract 7290; Ocean County; New Jersey","69397","18552",
"1400000US34029730000","Census Tract 7300; Ocean County; New Jersey","142920","23918",
"1400000US34029731001","Census Tract 7310.01; Ocean County; New Jersey","96250","17193",
"1400000US34029731002","Census Tract 7310.02; Ocean County; New Jersey","131674","45069",
"1400000US34029731101","Census Tract 7311.01; Ocean County; New Jersey","96250","8484",
"1400000US34029731102","Census Tract 7311.02; Ocean County; New Jersey","103615","12157",
"1400000US34029731103","Census Tract 7311.03; Ocean County; New Jersey","120464","7477",
"1400000US34029731201","Census Tract 7312.01; Ocean County; New Jersey","56653","5654",
"1400000US34029731202","Census Tract 7312.02; Ocean County; New Jersey","38663","8140",
"1400000US34029731203","Census Tract 7312.03; Ocean County; New Jersey","55938","9685",
"1400000US34029731204","Census Tract 7312.04; Ocean County; New Jersey","51753","13638",
"1400000US34029731205","Census Tract 7312.05; Ocean County; New Jersey","53013","7193",
"1400000US34029731206","Census Tract 7312.06; Ocean County; New Jersey","37500","14271",
"1400000US34029732001","Census Tract 7320.01; Ocean County; New Jersey","133790","25558",
"1400000US34029732003","Census Tract 7320.03; Ocean County; New Jersey","97545","26251",
"1400000US34029732004","Census Tract 7320.04; Ocean County; New Jersey","91134","11506",
"1400000US34029732101","Census Tract 7321.01; Ocean County; New Jersey","107539","23852",
"1400000US34029732103","Census Tract 7321.03; Ocean County; New Jersey","111910","34828",
"1400000US34029732104","Census Tract 7321.04; Ocean County; New Jersey","88778","7756",
"1400000US34029733001","Census Tract 7330.01; Ocean County; New Jersey","102396","13324",
"1400000US34029733002","Census Tract 7330.02; Ocean County; New Jersey","97034","12367",
"1400000US34029734002","Census Tract 7340.02; Ocean County; New Jersey","96111","20880",
"1400000US34029734003","Census Tract 7340.03; Ocean County; New Jersey","87536","12086",
"1400000US34029734004","Census Tract 7340.04; Ocean County; New Jersey","84338","27500",
"1400000US34029734005","Census Tract 7340.05; Ocean County; New Jersey","93386","9474",
"1400000US34029735001","Census Tract 7350.01; Ocean County; New Jersey","101123","15545",
"1400000US34029735003","Census Tract 7350.03; Ocean County; New Jersey","145730","27228",
"1400000US34029735004","Census Tract 7350.04; Ocean County; New Jersey","129205","13732",
"1400000US34029735101","Census Tract 7351.01; Ocean County; New Jersey","85417","22886",
"1400000US34029735104","Census Tract 7351.04; Ocean County; New Jersey","108407","22907",
"1400000US34029735105","Census Tract 7351.05; Ocean County; New Jersey","118673","5432",
"1400000US34029735106","Census Tract 7351.06; Ocean County; New Jersey","120588","41347",
"1400000US34029736001","Census Tract 7360.01; Ocean County; New Jersey","103750","16449",
"1400000US34029736002","Census Tract 7360.02; Ocean County; New Jersey","101875","14663",
"1400000US34029736101","Census Tract 7361.01; Ocean County; New Jersey","76719","18313",
"1400000US34029736105","Census Tract 7361.05; Ocean County; New Jersey","92697","8621",
"1400000US34029736106","Census Tract 7361.06; Ocean County; New Jersey","108273","10391",
"1400000US34029736107","Census Tract 7361.07; Ocean County; New Jersey","85425","28213",
"1400000US34029737000","Census Tract 7370; Ocean County; New Jersey","88892","15094",
"1400000US34029738001","Census Tract 7380.01; Ocean County; New Jersey","111332","7110",
"1400000US34029738002","Census Tract 7380.02; Ocean County; New Jersey","139464","33601",
"1400000US34029738100","Census Tract 7381; Ocean County; New Jersey","134563","26465",
"1400000US34029739000","Census Tract 7390; Ocean County; New Jersey","116842","14276",
"1400000US34029739100","Census Tract 7391; Ocean County; New Jersey","38139","9377",
"1400000US34029739200","Census Tract 7392; Ocean County; New Jersey","213750","23534",
"1400000US34029980000","Census Tract 9800; Ocean County; New Jersey","-","**",
"1400000US34029980100","Census Tract 9801; Ocean County; New Jersey","-","**",
"1400000US34029990000","Census Tract 9900; Ocean County; New Jersey","-","**",
"1400000US34031116500","Census Tract 1165; Passaic County; New Jersey","127500","16767",
"1400000US34031124201","Census Tract 1242.01; Passaic County; New Jersey","115987","17560",
"1400000US34031124202","Census Tract 1242.02; Passaic County; New Jersey","132647","15801",
"1400000US34031124311","Census Tract 1243.11; Passaic County; New Jersey","152165","19110",
"1400000US34031124312","Census Tract 1243.12; Passaic County; New Jersey","147450","56277",
"1400000US34031124321","Census Tract 1243.21; Passaic County; New Jersey","120156","44025",
"1400000US34031124322","Census Tract 1243.22; Passaic County; New Jersey","134030","13339",
"1400000US34031124323","Census Tract 1243.23; Passaic County; New Jersey","65000","16900",
"1400000US34031124402","Census Tract 1244.02; Passaic County; New Jersey","119946","35097",
"1400000US34031124403","Census Tract 1244.03; Passaic County; New Jersey","141172","11045",
"1400000US34031124404","Census Tract 1244.04; Passaic County; New Jersey","79215","28100",
"1400000US34031124500","Census Tract 1245; Passaic County; New Jersey","62163","40432",
"1400000US34031124601","Census Tract 1246.01; Passaic County; New Jersey","53212","17557",
"1400000US34031124602","Census Tract 1246.02; Passaic County; New Jersey","81500","22465",
"1400000US34031124700","Census Tract 1247; Passaic County; New Jersey","102705","44487",
"1400000US34031124800","Census Tract 1248; Passaic County; New Jersey","67167","29756",
"1400000US34031124900","Census Tract 1249; Passaic County; New Jersey","70859","29375",
"1400000US34031125000","Census Tract 1250; Passaic County; New Jersey","88750","8100",
"1400000US34031125100","Census Tract 1251; Passaic County; New Jersey","30644","12464",
"1400000US34031133701","Census Tract 1337.01; Passaic County; New Jersey","70938","14530",
"1400000US34031133702","Census Tract 1337.02; Passaic County; New Jersey","108345","14732",
"1400000US34031143201","Census Tract 1432.01; Passaic County; New Jersey","163438","24930",
"1400000US34031143202","Census Tract 1432.02; Passaic County; New Jersey","121273","33198",
"1400000US34031143301","Census Tract 1433.01; Passaic County; New Jersey","91016","26141",
"1400000US34031143302","Census Tract 1433.02; Passaic County; New Jersey","121771","23335",
"1400000US34031143401","Census Tract 1434.01; Passaic County; New Jersey","83908","9020",
"1400000US34031143402","Census Tract 1434.02; Passaic County; New Jersey","101534","24908",
"1400000US34031154003","Census Tract 1540.03; Passaic County; New Jersey","140461","24534",
"1400000US34031154004","Census Tract 1540.04; Passaic County; New Jersey","126471","51376",
"1400000US34031154005","Census Tract 1540.05; Passaic County; New Jersey","135186","42882",
"1400000US34031154006","Census Tract 1540.06; Passaic County; New Jersey","102848","30955",
"1400000US34031163501","Census Tract 1635.01; Passaic County; New Jersey","124583","37079",
"1400000US34031163502","Census Tract 1635.02; Passaic County; New Jersey","126161","31432",
"1400000US34031175200","Census Tract 1752; Passaic County; New Jersey","47366","10050",
"1400000US34031175301","Census Tract 1753.01; Passaic County; New Jersey","50789","5359",
"1400000US34031175302","Census Tract 1753.02; Passaic County; New Jersey","46375","21742",
"1400000US34031175401","Census Tract 1754.01; Passaic County; New Jersey","50410","6614",
"1400000US34031175402","Census Tract 1754.02; Passaic County; New Jersey","43064","3754",
"1400000US34031175501","Census Tract 1755.01; Passaic County; New Jersey","45987","30856",
"1400000US34031175502","Census Tract 1755.02; Passaic County; New Jersey","47231","14201",
"1400000US34031175601","Census Tract 1756.01; Passaic County; New Jersey","137969","45036",
"1400000US34031175603","Census Tract 1756.03; Passaic County; New Jersey","77331","11419",
"1400000US34031175604","Census Tract 1756.04; Passaic County; New Jersey","79346","16854",
"1400000US34031175701","Census Tract 1757.01; Passaic County; New Jersey","62782","22173",
"1400000US34031175703","Census Tract 1757.03; Passaic County; New Jersey","63589","5564",
"1400000US34031175704","Census Tract 1757.04; Passaic County; New Jersey","70694","17280",
"1400000US34031175801","Census Tract 1758.01; Passaic County; New Jersey","38696","10725",
"1400000US34031175803","Census Tract 1758.03; Passaic County; New Jersey","47697","9571",
"1400000US34031175804","Census Tract 1758.04; Passaic County; New Jersey","56287","9629",
"1400000US34031175900","Census Tract 1759; Passaic County; New Jersey","55573","18567",
"1400000US34031180101","Census Tract 1801.01; Passaic County; New Jersey","95238","23177",
"1400000US34031180102","Census Tract 1801.02; Passaic County; New Jersey","114375","26943",
"1400000US34031180201","Census Tract 1802.01; Passaic County; New Jersey","61984","16653",
"1400000US34031180203","Census Tract 1802.03; Passaic County; New Jersey","65192","29759",
"1400000US34031180204","Census Tract 1802.04; Passaic County; New Jersey","46857","11873",
"1400000US34031180301","Census Tract 1803.01; Passaic County; New Jersey","77917","21290",
"1400000US34031180302","Census Tract 1803.02; Passaic County; New Jersey","73375","21213",
"1400000US34031180600","Census Tract 1806; Passaic County; New Jersey","41053","10619",
"1400000US34031180700","Census Tract 1807; Passaic County; New Jersey","49587","7530",
"1400000US34031180800","Census Tract 1808; Passaic County; New Jersey","32566","18759",
"1400000US34031180900","Census Tract 1809; Passaic County; New Jersey","43714","6066",
"1400000US34031181000","Census Tract 1810; Passaic County; New Jersey","73984","24579",
"1400000US34031181101","Census Tract 1811.01; Passaic County; New Jersey","48852","36894",
"1400000US34031181102","Census Tract 1811.02; Passaic County; New Jersey","80582","25539",
"1400000US34031181200","Census Tract 1812; Passaic County; New Jersey","75339","16376",
"1400000US34031181300","Census Tract 1813; Passaic County; New Jersey","57781","21881",
"1400000US34031181400","Census Tract 1814; Passaic County; New Jersey","40774","10218",
"1400000US34031181500","Census Tract 1815; Passaic County; New Jersey","37325","20441",
"1400000US34031181702","Census Tract 1817.02; Passaic County; New Jersey","39007","9346",
"1400000US34031181800","Census Tract 1818; Passaic County; New Jersey","51371","18712",
"1400000US34031181900","Census Tract 1819; Passaic County; New Jersey","84397","12042",
"1400000US34031182000","Census Tract 1820; Passaic County; New Jersey","50417","11418",
"1400000US34031182100","Census Tract 1821; Passaic County; New Jersey","49250","7931",
"1400000US34031182200","Census Tract 1822; Passaic County; New Jersey","26462","10348",
"1400000US34031182301","Census Tract 1823.01; Passaic County; New Jersey","73347","8079",
"1400000US34031182302","Census Tract 1823.02; Passaic County; New Jersey","51467","18792",
"1400000US34031182400","Census Tract 1824; Passaic County; New Jersey","71195","9467",
"1400000US34031182501","Census Tract 1825.01; Passaic County; New Jersey","60000","38634",
"1400000US34031182502","Census Tract 1825.02; Passaic County; New Jersey","65722","13360",
"1400000US34031182600","Census Tract 1826; Passaic County; New Jersey","81851","16226",
"1400000US34031182701","Census Tract 1827.01; Passaic County; New Jersey","74049","13084",
"1400000US34031182702","Census Tract 1827.02; Passaic County; New Jersey","71324","15596",
"1400000US34031182800","Census Tract 1828; Passaic County; New Jersey","19347","11561",
"1400000US34031182900","Census Tract 1829; Passaic County; New Jersey","39750","10479",
"1400000US34031183001","Census Tract 1830.01; Passaic County; New Jersey","61632","9273",
"1400000US34031183002","Census Tract 1830.02; Passaic County; New Jersey","52944","10083",
"1400000US34031183101","Census Tract 1831.01; Passaic County; New Jersey","88952","25077",
"1400000US34031183102","Census Tract 1831.02; Passaic County; New Jersey","93563","21926",
"1400000US34031183200","Census Tract 1832; Passaic County; New Jersey","21136","10201",
"1400000US34031196401","Census Tract 1964.01; Passaic County; New Jersey","151117","12296",
"1400000US34031196403","Census Tract 1964.03; Passaic County; New Jersey","108209","6257",
"1400000US34031196404","Census Tract 1964.04; Passaic County; New Jersey","154559","27208",
"1400000US34031203600","Census Tract 2036; Passaic County; New Jersey","53125","10222",
"1400000US34031216701","Census Tract 2167.01; Passaic County; New Jersey","149304","6175",
"1400000US34031216702","Census Tract 2167.02; Passaic County; New Jersey","168229","46309",
"1400000US34031223801","Census Tract 2238.01; Passaic County; New Jersey","122557","20708",
"1400000US34031223802","Census Tract 2238.02; Passaic County; New Jersey","106406","29361",
"1400000US34031223900","Census Tract 2239; Passaic County; New Jersey","-","**",
"1400000US34031236601","Census Tract 2366.01; Passaic County; New Jersey","112917","11550",
"1400000US34031236603","Census Tract 2366.03; Passaic County; New Jersey","123882","15029",
"1400000US34031236604","Census Tract 2366.04; Passaic County; New Jersey","105125","18458",
"1400000US34031246001","Census Tract 2460.01; Passaic County; New Jersey","113409","18025",
"1400000US34031246002","Census Tract 2460.02; Passaic County; New Jersey","171098","15111",
"1400000US34031246003","Census Tract 2460.03; Passaic County; New Jersey","190306","35672",
"1400000US34031246101","Census Tract 2461.01; Passaic County; New Jersey","165792","31176",
"1400000US34031246102","Census Tract 2461.02; Passaic County; New Jersey","100633","7537",
"1400000US34031246103","Census Tract 2461.03; Passaic County; New Jersey","154000","15509",
"1400000US34031246104","Census Tract 2461.04; Passaic County; New Jersey","109798","36195",
"1400000US34031246201","Census Tract 2462.01; Passaic County; New Jersey","188104","12010",
"1400000US34031246202","Census Tract 2462.02; Passaic County; New Jersey","215539","30679",
"1400000US34031246203","Census Tract 2462.03; Passaic County; New Jersey","144708","30718",
"1400000US34031246300","Census Tract 2463; Passaic County; New Jersey","129375","41377",
"1400000US34031256801","Census Tract 2568.01; Passaic County; New Jersey","112236","20301",
"1400000US34031256802","Census Tract 2568.02; Passaic County; New Jersey","149569","33186",
"1400000US34031256803","Census Tract 2568.03; Passaic County; New Jersey","95789","21569",
"1400000US34031256804","Census Tract 2568.04; Passaic County; New Jersey","155022","13689",
"1400000US34031256805","Census Tract 2568.05; Passaic County; New Jersey","139054","14753",
"1400000US34031264101","Census Tract 2641.01; Passaic County; New Jersey","75794","13871",
"1400000US34031264102","Census Tract 2641.02; Passaic County; New Jersey","113921","9026",
"1400000US34031264200","Census Tract 2642; Passaic County; New Jersey","33590","6003",
"1400000US34033020100","Census Tract 201; Salem County; New Jersey","112917","14886",
"1400000US34033020200","Census Tract 202; Salem County; New Jersey","59688","38410",
"1400000US34033020300","Census Tract 203; Salem County; New Jersey","-","**",
"1400000US34033020400","Census Tract 204; Salem County; New Jersey","65658","24496",
"1400000US34033020500","Census Tract 205; Salem County; New Jersey","83839","12820",
"1400000US34033020600","Census Tract 206; Salem County; New Jersey","81641","13408",
"1400000US34033020700","Census Tract 207; Salem County; New Jersey","158281","10859",
"1400000US34033020800","Census Tract 208; Salem County; New Jersey","98828","13678",
"1400000US34033020900","Census Tract 209; Salem County; New Jersey","85521","30130",
"1400000US34033021000","Census Tract 210; Salem County; New Jersey","95357","9323",
"1400000US34033021101","Census Tract 211.01; Salem County; New Jersey","107798","28541",
"1400000US34033021102","Census Tract 211.02; Salem County; New Jersey","81923","20971",
"1400000US34033021201","Census Tract 212.01; Salem County; New Jersey","105156","11702",
"1400000US34033021202","Census Tract 212.02; Salem County; New Jersey","86563","16180",
"1400000US34033021300","Census Tract 213; Salem County; New Jersey","109271","45828",
"1400000US34033021400","Census Tract 214; Salem County; New Jersey","76047","10010",
"1400000US34033021500","Census Tract 215; Salem County; New Jersey","90350","37673",
"1400000US34033021600","Census Tract 216; Salem County; New Jersey","74747","6038",
"1400000US34033021700","Census Tract 217; Salem County; New Jersey","71250","21381",
"1400000US34033021900","Census Tract 219; Salem County; New Jersey","46709","17297",
"1400000US34033022000","Census Tract 220; Salem County; New Jersey","-","**",
"1400000US34033022100","Census Tract 221; Salem County; New Jersey","51821","19042",
"1400000US34033022201","Census Tract 222.01; Salem County; New Jersey","80000","12244",
"1400000US34033022202","Census Tract 222.02; Salem County; New Jersey","90385","14231",
"1400000US34033990000","Census Tract 9900; Salem County; New Jersey","-","**",
"1400000US34035050100","Census Tract 501; Somerset County; New Jersey","87525","20098",
"1400000US34035050200","Census Tract 502; Somerset County; New Jersey","93884","21206",
"1400000US34035050300","Census Tract 503; Somerset County; New Jersey","147500","25393",
"1400000US34035050400","Census Tract 504; Somerset County; New Jersey","102851","14181",
"1400000US34035050500","Census Tract 505; Somerset County; New Jersey","102031","13628",
"1400000US34035050600","Census Tract 506; Somerset County; New Jersey","112409","33385",
"1400000US34035050701","Census Tract 507.01; Somerset County; New Jersey","153375","34596",
"1400000US34035050703","Census Tract 507.03; Somerset County; New Jersey","157868","38270",
"1400000US34035050704","Census Tract 507.04; Somerset County; New Jersey","177969","27373",
"1400000US34035050801","Census Tract 508.01; Somerset County; New Jersey","193241","28576",
"1400000US34035050802","Census Tract 508.02; Somerset County; New Jersey","197500","24443",
"1400000US34035050901","Census Tract 509.01; Somerset County; New Jersey","187169","30516",
"1400000US34035050902","Census Tract 509.02; Somerset County; New Jersey","216071","25129",
"1400000US34035050903","Census Tract 509.03; Somerset County; New Jersey","249803","32401",
"1400000US34035051000","Census Tract 510; Somerset County; New Jersey","118455","8651",
"1400000US34035051100","Census Tract 511; Somerset County; New Jersey","78333","17905",
"1400000US34035051200","Census Tract 512; Somerset County; New Jersey","91417","29757",
"1400000US34035051300","Census Tract 513; Somerset County; New Jersey","124474","21626",
"1400000US34035051400","Census Tract 514; Somerset County; New Jersey","101359","23261",
"1400000US34035051500","Census Tract 515; Somerset County; New Jersey","104688","31801",
"1400000US34035051600","Census Tract 516; Somerset County; New Jersey","74394","19954",
"1400000US34035051700","Census Tract 517; Somerset County; New Jersey","67321","21551",
"1400000US34035051800","Census Tract 518; Somerset County; New Jersey","106900","5728",
"1400000US34035051900","Census Tract 519; Somerset County; New Jersey","113611","43052",
"1400000US34035052001","Census Tract 520.01; Somerset County; New Jersey","120882","19651",
"1400000US34035052002","Census Tract 520.02; Somerset County; New Jersey","54627","13375",
"1400000US34035052100","Census Tract 521; Somerset County; New Jersey","208375","44931",
"1400000US34035052201","Census Tract 522.01; Somerset County; New Jersey","200272","18645",
"1400000US34035052203","Census Tract 522.03; Somerset County; New Jersey","250,000+","***",
"1400000US34035052204","Census Tract 522.04; Somerset County; New Jersey","194028","52333",
"1400000US34035052300","Census Tract 523; Somerset County; New Jersey","173672","13493",
"1400000US34035052400","Census Tract 524; Somerset County; New Jersey","186125","43231",
"1400000US34035052603","Census Tract 526.03; Somerset County; New Jersey","109554","30637",
"1400000US34035052604","Census Tract 526.04; Somerset County; New Jersey","212841","43660",
"1400000US34035052605","Census Tract 526.05; Somerset County; New Jersey","250,000+","***",
"1400000US34035052701","Census Tract 527.01; Somerset County; New Jersey","245441","20995",
"1400000US34035052702","Census Tract 527.02; Somerset County; New Jersey","202852","30292",
"1400000US34035052800","Census Tract 528; Somerset County; New Jersey","202578","29051",
"1400000US34035052901","Census Tract 529.01; Somerset County; New Jersey","143250","38289",
"1400000US34035052904","Census Tract 529.04; Somerset County; New Jersey","153967","58441",
"1400000US34035052905","Census Tract 529.05; Somerset County; New Jersey","126908","18305",
"1400000US34035052906","Census Tract 529.06; Somerset County; New Jersey","107344","30403",
"1400000US34035053000","Census Tract 530; Somerset County; New Jersey","112961","14229",
"1400000US34035053102","Census Tract 531.02; Somerset County; New Jersey","81458","21550",
"1400000US34035053103","Census Tract 531.03; Somerset County; New Jersey","152278","29553",
"1400000US34035053105","Census Tract 531.05; Somerset County; New Jersey","129176","10128",
"1400000US34035053200","Census Tract 532; Somerset County; New Jersey","109082","21292",
"1400000US34035053300","Census Tract 533; Somerset County; New Jersey","104616","18691",
"1400000US34035053402","Census Tract 534.02; Somerset County; New Jersey","138438","30225",
"1400000US34035053403","Census Tract 534.03; Somerset County; New Jersey","105671","25586",
"1400000US34035053405","Census Tract 534.05; Somerset County; New Jersey","184338","46419",
"1400000US34035053406","Census Tract 534.06; Somerset County; New Jersey","118240","25799",
"1400000US34035053501","Census Tract 535.01; Somerset County; New Jersey","151250","28342",
"1400000US34035053602","Census Tract 536.02; Somerset County; New Jersey","218000","42207",
"1400000US34035053603","Census Tract 536.03; Somerset County; New Jersey","146771","20769",
"1400000US34035053604","Census Tract 536.04; Somerset County; New Jersey","147321","31091",
"1400000US34035053703","Census Tract 537.03; Somerset County; New Jersey","165147","24418",
"1400000US34035053704","Census Tract 537.04; Somerset County; New Jersey","182031","42953",
"1400000US34035053705","Census Tract 537.05; Somerset County; New Jersey","131727","20734",
"1400000US34035053706","Census Tract 537.06; Somerset County; New Jersey","177857","32265",
"1400000US34035053707","Census Tract 537.07; Somerset County; New Jersey","222070","10474",
"1400000US34035053801","Census Tract 538.01; Somerset County; New Jersey","141709","12192",
"1400000US34035053804","Census Tract 538.04; Somerset County; New Jersey","108869","12190",
"1400000US34035053805","Census Tract 538.05; Somerset County; New Jersey","118140","8091",
"1400000US34035053806","Census Tract 538.06; Somerset County; New Jersey","187031","50102",
"1400000US34035053807","Census Tract 538.07; Somerset County; New Jersey","250,000+","***",
"1400000US34035053901","Census Tract 539.01; Somerset County; New Jersey","148056","46157",
